"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
8.19580288443871,8.15769014794347,8.1197166041399,8.08206676569956,8.04498709936496,8.00879735374812,7.97389557926526,7.94074897809486,7.90986137441619,7.88171197249209,7.85667224783831,7.83492506561952,7.81641959262507,7.80088411601991,7.78789050361864,7.77694050882429,7.76754199840651,7.75925797122902,7.75172768702164,7.74466799048915,7.73786409878365,7.7311566619316,7.72442893858809,7.71759574707688,7.710594595213,7.70337880175984,7.69591221450226,7.68816510891253,7.68011090710719,7.6717234376484,7.66297454732629,7.65383198699591,7.64425766611102,7.63420670415398,7.62362843395036,7.61247218173522,7.60070455916401,7.5883540345368,7.57561764448953,7.56309264054855,7.55216637471083,7.54522343247721,7.5445627873192,7.55018271611918,7.5597901222718,7.5710176324376,7.5824967302165,7.59364691874385,7.60428626248832,7.61440068959579,7.6240380162391,7.63326400321106,7.64214572620124,7.6507465700109,7.65912613094461,7.66734215931116,7.67545325278945,7.68352159732395,7.69161518334942,7.69980884944099,7.70818339508131,7.71682205556383,7.72580406803011,7.73519599819196,7.7450427283194,7.75536087122064,7.76613710180691,7.77733231220202,7.78889039791849,7.80074909099114,7.81285020309815,7.82514759169986,7.83761231637909,7.85023522315677,7.86302744168465,7.87601916084384,7.8892567984963,7.90279850277216,7.91670795587864,7.93104676031763,7.94586621515228,7.96119982333387,7.97705808963847,7.99342682391996,8.0102692918574,8.02753151879356,8.04514932513076,8.06305552531236,8.08118608959269,8.09948466358974,8.11790538174881,8.13641425024967,8.15498950419101,8.17362132759436,8.19231123762589,8.21107133036444,8.22992349279718,8.24889861438353,8.26803578165285,8.28738140765134,8.30698823140974,8.32691411909439,8.34722060764861,8.36797115374277,8.38922908552766,8.41105530013746,8.43350580148287,8.4566292228379,8.48046451691005,8.50503901206642,8.53036701954896
8.19042129453984,8.15318364781366,8.11622728621793,8.07973595024917,8.04394050572283,8.00912261169702,7.97561209299093,7.94377372148169,7.91397971269805,7.88656768732328,7.86179040985301,7.83977074040499,7.82047765837516,7.80373301385112,7.78924625048229,7.77666371266665,7.76561666790634,7.75575730453802,7.74677948514666,7.73842647227758,7.73048995296329,7.72280444847604,7.71524000682011,7.70769485161694,7.70008875865047,7.69235738055742,7.68444745146054,7.67631267539101,7.66791005842555,7.65919643585604,7.65012494500292,7.64064118930557,7.63067883320809,7.62015439319132,7.60896116617725,7.59696294788823,7.58399070565527,7.56985395744743,7.55440804189781,7.53781722475223,7.52142142421877,7.50960204555706,7.50900442615816,7.51960398058718,7.53475231720243,7.55009371255866,7.56430478774598,7.57723069349449,7.58902315440782,7.59987925048368,7.60997489320669,7.61945393103303,7.62843201171564,7.63700358106087,7.6452489236754,7.6532406162152,7.66104939286811,7.66874943963681,7.67642288207114,7.68416280906667,7.69207368206633,7.70026766758042,7.70885577657364,7.71793419642685,7.7275687663205,7.73778284948725,7.74855380621697,7.75982001855853,7.77149584726922,7.78348917072162,7.7957166475191,7.80811430485652,7.82064341976143,7.83329284155566,7.84607896553849,7.85904403871184,7.872252830589,7.88578723917095,7.89973833284892,7.91419580091002,7.92923578365338,7.94490923159043,7.96123361743808,7.97819034408405,7.9957285278383,8.01377379184774,8.03223937156031,8.0510367660033,8.07008408530367,8.08931144109356,8.1086636377146,8.12810086110168,8.1475981206239,8.16714405601023,8.18673952126926,8.20639617813814,8.22613519941462,8.24598609664479,8.2659856366172,8.28617678606696,8.30660761588789,8.32733010016769,8.34839875907325,8.36986911682589,8.39179597560322,8.41423154115755,8.43722347266969,8.46081296262723,8.48503297605681,8.50990678626192,8.53544693235987
8.18521681566543,8.14872524455484,8.11261673121881,8.07706706197436,8.04228683173635,8.00852087790555,7.97604252767274,7.94514054457269,7.91609762811757,7.8891616616782,7.86451429154771,7.84224437922894,7.82233425435228,7.804663326382,7.78902776610587,7.77516983287985,7.76280863393075,7.75166583381294,7.74148324887277,7.73203233188618,7.72311728485948,7.71457399173427,7.70626665750883,7.69808347120494,7.68993206856283,7.68173516517753,7.67342646671599,7.66494680401274,7.65624034465702,7.64725066178187,7.63791636295386,7.62816586433666,7.61791069339379,7.60703634465853,7.59538906732965,7.58275579856406,7.56883242418196,7.55317262581131,7.53511018270543,7.51369415853271,7.48814123714316,7.46299538795658,7.46249932676208,7.48651185591555,7.51085779223027,7.53105736173934,7.54789861601736,7.56233000735885,7.5750153065062,7.58639906771508,7.59678434168751,7.60638391739961,7.61535235575377,7.62380664757735,7.6318404269771,7.63953465015574,7.64696645180113,7.65421711311876,7.66137939419365,7.66856365308066,7.67590107187261,7.68354114593554,7.69164024558752,7.70034006743549,7.70974004250236,7.71987396027892,7.73070242696947,7.74212571040848,7.75401073028029,7.76622037987675,7.77863605922706,7.79117064109833,7.80377372356906,7.81643239500456,7.82916999977101,7.84204397991603,7.85514254513424,7.86857898067841,7.88248206781355,7.89698170526924,7.91219061915199,7.92818560984453,7.94499367158197,7.96258778086647,7.98089379828936,7.99980563623057,8.01920331211004,8.03896888549803,8.05899754876547,8.07920352858207,8.09952189301024,8.11990776772825,8.14033425458494,8.16078992959841,8.18127641170868,8.20180621815198,8.22240095503289,8.24308980333614,8.26390822184634,8.28489677801051,8.30610002282514,8.32756533955626,8.34934171534413,8.37147840807783,8.39402350731842,8.41702241600586,8.44051630679778,8.4645406298534,8.48912376393618,8.51428590649496,8.54003828890595
8.1800753981162,8.14419748924545,8.10877181732907,8.0739631433866,8.03996163187102,8.00698021362,7.97524800581432,7.94499886545466,7.91645498966085,7.88980692937247,7.86519311614427,7.84268324016691,7.82226967511913,7.80386927707025,7.78733494759346,7.77247371430916,7.75906690810962,7.74688852960035,7.73571944104525,7.72535668445386,7.71561840819514,7.70634543458222,7.69740056538518,7.68866652813959,7.6800431930423,7.67144443712753,7.66279483412301,7.65402620300457,7.6450739375937,7.63587293896389,7.62635285191915,7.61643212412686,7.60601008950466,7.5949556837228,7.58309021751343,7.57015911744469,7.55578173009577,7.53935335535342,7.51982955542009,7.49516416444961,7.46040497429293,7.39760761746044,7.39754260829978,7.4589843298492,7.49254926325096,7.51603303363125,7.53435266508404,7.54953750078932,7.56262011011311,7.57419525428436,7.58463459899722,7.59418431860393,7.60301527202935,7.61125161853616,7.6189889474534,7.62630727718608,7.63328182889671,7.63999328291416,7.64653839158281,7.65304075585228,7.65965973400615,7.66659260859405,7.67406238772651,7.68228472670551,7.69141741647304,7.7015127265909,7.71250064996211,7.72421480147966,7.73644463306158,7.74898599975614,7.76167316823208,7.77439165234528,7.78707928999646,7.79972291478551,7.81235489536855,7.82505083231776,7.83792750515246,7.85113855440707,7.86486441266209,7.8792934138845,7.89459393343864,7.91088287340345,7.92820096990291,7.94650538711499,7.96568289546799,7.9855772438423,8.00601937269147,8.02685126359396,8.04793987711933,8.06918227717943,8.09050496302661,8.1118603139652,8.13322213962044,8.15458141668443,8.1759426586807,8.1973210067002,8.21873996040635,8.24022960831619,8.26182520976645,8.28356599738686,8.30549409332674,8.32765345865045,8.3500888212208,8.37284455267102,8.39596348963074,8.41948571767837,8.44344735730662,8.46787940766597,8.4928067138949,8.51824712565692,8.54421090717728
8.17491319037304,8.13951829530421,8.10461892989233,8.07036828141935,8.03693821911352,8.00451584259867,7.97329712023182,7.94347728799553,7.91523829606048,7.88873446702291,7.86407843031404,7.84132992526963,7.82048984459651,7.80150082860629,7.78425415720457,7.76860124624927,7.75436728431429,7.74136461245151,7.72940412378137,7.7183038369359,7.70789454331821,7.6980228919357,7.6885524649178,7.67936339624182,7.67035098763842,7.66142364530904,7.6525003342019,7.64350763485603,7.63437638825724,7.62503781461112,7.61541887187627,7.60543644555401,7.59498967226334,7.58394917826986,7.57214101232823,7.5593210090965,7.545130872057,7.52901685099841,7.51006567381172,7.48664550032291,7.45566664122938,7.41485042049691,7.41455287308171,7.45434688323051,7.48423680794699,7.5065400837125,7.52432007027375,7.53918689991139,7.55203522892118,7.56340170681542,7.57362817134111,7.58294239150737,7.5915016179051,7.59941817731263,7.60677608259088,7.61364334719067,7.62008285961159,7.62616390387881,7.63197600849808,7.6376460871361,7.64335767176415,7.64936576520481,7.65599194116533,7.6635781251824,7.67239201736921,7.68252279805973,7.6938411294398,7.70605779232827,7.7188330301446,7.7318653163693,7.74493140104548,7.75789020501365,7.77067208370724,7.78326732973632,7.79571940403796,7.80812348886099,7.82062827591778,7.83343666968569,7.84679870766032,7.86098885633485,7.87626345510286,7.89280527967113,7.91067640872123,7.92980392896467,7.95000665298231,7.97104719703205,7.99268390377455,8.01470572165512,8.03694731390082,8.05929005360863,8.08165590684315,8.10399917728589,8.12629870016462,8.14855144662987,8.17076765553186,8.19296726782803,8.21517735276751,8.23743023583556,8.2597620926047,8.28221182930421,8.304820119968,8.32762851005265,8.35067852899799,8.37401078134582,8.39766400921377,8.42167413878065,8.44607333981016,8.47088913936779,8.49614363776399,8.52185287553058,8.54802639459843
8.16967212461032,8.13463414784109,8.10011441019162,8.0662553728852,8.0332137166183,8.0011567645408,7.97025674415984,7.94068282117688,7.9125912685748,7.88611467076409,7.86135155638156,7.83835809925048,7.81714335546253,7.79766889237671,7.77985278519188,7.76357710915788,7.74869751630263,7.73505337370295,7.72247719127065,7.71080250792737,7.69986985958773,7.68953080796537,7.67965022838318,7.67010715165112,7.66079446517856,7.65161773758775,7.64249336583804,7.63334617017675,7.62410648697899,7.61470673261353,7.60507732699243,7.59514176190769,7.58481045926228,7.57397286726474,7.5624869831088,7.55016526575983,7.5367562973999,7.52192536546162,7.50525755351511,7.48640831525579,7.46600879916207,7.44933744559327,7.44894769775554,7.46476772656064,7.48422288185977,7.50204857351193,7.5175995608883,7.53119781689528,7.54323469302681,7.55402163197862,7.56378682035651,7.57269390889035,7.58085954136489,7.58836676016504,7.59527526142513,7.60163007289963,7.60747036030354,7.6128403922861,7.61780534245582,7.62247530807161,7.62704028996145,7.63181268633211,7.63725419329288,7.64393047423983,7.65233494108405,7.66263955948689,7.67458801932074,7.68764811425315,7.70126130973863,7.71499422945165,7.72856745144115,7.74182679608088,7.75470754187001,7.76721019450096,7.77939026971317,7.79135981729494,7.80329720315316,7.81545952120884,7.82818698049431,7.84188206233594,7.85694639484964,7.87367884609554,7.89217797168941,7.91231133382221,7.9337741463928,7.95619467420688,7.97922501555995,8.00258817849856,8.0260874015148,8.04959560097837,8.07303894863962,8.09638157507804,8.11961364337354,8.14274282215481,8.16578846336242,8.18877771626967,8.21174294675899,8.2347199989882,8.25774697760377,8.2808633331214,8.30410910688554,8.3275242437459,8.35114791756543,8.37501784209269,8.39916956085536,8.42363572631177,8.44844539120459,8.47362334388103,8.49918952394479,8.52515855467419,8.55153942417216
8.16431599988696,8.12951463643842,8.09523750391458,8.06161783162139,8.02880044402024,7.9969384287323,7.96618813588865,7.93670252360387,7.90862316346167,7.88207156867885,7.85714081644292,7.83388859231161,7.81233269878956,7.79244972556034,7.7741770542638,7.75741781459982,7.7420479752392,7.72792453948366,7.71489383372461,7.70279906867151,7.69148663063743,7.68081084112364,7.67063715313764,7.6608439085491,7.65132286267275,7.64197870423823,7.63272777995956,7.62349619120429,7.61421738044047,7.60482927820833,7.59527104663308,7.58547944549766,7.57538488878675,7.56490742387288,7.55395334247949,7.54241444483298,7.53017558375291,7.51714609344021,7.50335786814972,7.48923831502588,7.47624592688103,7.46765935317497,7.46730821252324,7.47516039565627,7.48734208100759,7.50054927133048,7.51329793305839,7.52513236287949,7.53599163197715,7.54593748563318,7.55505592795066,7.56342474868192,7.5711045282061,7.57813775674326,7.58455074692267,7.59035682120344,7.59556098867464,7.60016766216132,7.6041948345708,7.60770131377422,7.61083825295244,7.6139379911997,7.61763055134596,7.62288046817152,7.63069257786313,7.64145220461443,7.65458958892474,7.6690493138025,7.68391001224095,7.69859511703836,7.71280718757329,7.72641720497747,7.73938936122286,7.75174381926413,7.76354587072728,7.7749136428267,7.7860407729881,7.79723042118853,7.8089287689205,7.82172648632983,7.83627637252979,7.85310006135752,7.87236641062489,7.89381699808613,7.91690900870534,7.94104409670845,7.96572531162509,7.99060524255657,8.01546925147944,8.04019943226644,8.06474163876654,8.08908149615218,8.11322864154131,8.13720689384357,8.16104828870085,8.18478950816905,8.20846974813205,8.23212942500407,8.25580935403534,8.27955017526309,8.30339189212131,8.32737344355148,8.35153226660061,8.37590383096804,8.40052114433564,8.42541424000362,8.45060966746523,8.47613001244209,8.50199347557059,8.52821353832257,8.5547987409659
8.15882733167159,8.12414840124632,8.089985525726,8.05646435268284,8.02372099497453,7.9918991615206,7.96114590998599,7.93160601381613,7.90341514780066,7.87669235019727,7.85153246463021,7.82799943259293,7.80612133064315,7.78588788735618,7.76725088630221,7.75012742982477,7.73440560755918,7.71995178814063,7.70661860210881,7.69425272195164,7.68270173097659,7.67181963436037,7.66147082956927,7.65153256627613,7.64189606406021,7.63246652114049,7.62316225633609,7.61391320238199,7.60465893427687,7.5953463918959,7.58592746209894,7.57635664931573,7.56658923358118,7.55658069079687,7.54628894529843,7.53568269416653,7.52476249135602,7.51360795296406,7.50247474437105,7.4919679725127,7.48325633681347,7.47804211526816,7.47776617146311,7.48240097255564,7.49045558818322,7.50018553890105,7.51038394054854,7.52040918851394,7.52997046827122,7.5389541187743,7.54732573657912,7.55508132191616,7.56222390032657,7.56875238732614,7.57465617386338,7.57991246328612,7.58448534311803,7.58832710893279,7.59138463058849,7.59361856083981,7.59505527234527,7.59591789477833,7.59691529712713,7.59965540293524,7.60643512595886,7.61830756421861,7.63375919885498,7.65051120023321,7.66713190389937,7.68301228345783,7.69795633005473,7.71193243102107,7.72496731132097,7.73710955989817,7.74842577831359,7.75901719543051,7.76905727226885,7.77885643061918,7.78895394203867,7.80019897512026,7.81369459108991,7.83043560109948,7.85074800589677,7.87407836183616,7.89939294839913,7.9257127385095,7.952357349461,7.97893533976223,8.00525385482335,8.03123747194306,8.05687491094314,8.08218807626773,8.10721507481938,8.13200119745918,8.15659425419432,8.18104223634131,8.20539219605147,8.2296897399739,8.25397880926707,8.27830156823615,8.30269830672831,8.32720730833805,8.35186466413469,8.37670402885136,8.40175632785697,8.42704943104223,8.4526078149928,8.47845223783854,8.50459945199826,8.53106197867379,8.5578479644721
8.1532050368248,8.11854039963172,8.08437088133878,8.05081601844696,8.01800592036652,7.98607903641081,7.95517869185699,7.92544829096543,7.89702523281336,7.87003379674918,7.8445775087987,7.82073175192657,7.79853755853063,7.77799753941374,7.75907470025501,7.74169447946495,7.7257498006523,7.71110842115087,7.69762152597233,7.68513244542404,7.67348454640882,7.66252766776611,7.65212282205206,7.64214517914524,7.6324855380243,7.62305058211633,7.61376222650022,7.60455633618141,7.59538105600402,7.58619497210806,7.57696534744365,7.56766676890064,7.55828075401227,7.54879726196661,7.53921975291344,7.5295766007042,7.51994337095562,7.51048215710759,7.50150266336857,7.49353506186017,7.48735930373119,7.48386958365983,7.4836964062224,7.48680981121259,7.49252142712483,7.49988370667954,7.5080679725805,7.51649942058515,7.52482734053083,7.53285149014956,7.54045953800096,7.54758538280439,7.5541836362002,7.5602140855713,7.56563159886269,7.57037856171318,7.57437801474344,7.57752638693139,7.57968568088522,7.58067784902221,7.58029511408295,7.57838387115384,7.57522961224725,7.57292219657594,7.57730373884034,7.59222661932171,7.61241632581531,7.63271948789839,7.65155191706026,7.66873247322089,7.6843916043937,7.69868274564202,7.71172285401237,7.7235895918098,7.73433422770072,7.74400544532443,7.75269399034452,7.76062255693551,7.76832154785872,7.77691067427664,7.78829509988769,7.8046019139067,7.82658101801194,7.85287881520852,7.88137329439714,7.9104960792403,7.93943201884456,7.9678497859787,7.99565990873807,8.02287979747891,8.04956916464124,8.07580111371256,8.1016498421945,8.12718583898109,8.15247438601665,8.17757545671839,8.20254414410484,8.22743122723533,8.25228370385788,8.27714521913177,8.3020563681095,8.3270548723988,8.35217564259449,8.37745074394361,8.40290928611692,8.42857726006274,8.45447734606651,8.48062871731201,8.50704686229315,8.53374344723918,8.56072623627888
8.14746291142398,8.11271033076428,8.07841962074072,8.04470523746281,8.01169336278026,7.97952051025111,7.94833096543987,7.91827279869724,7.88949227062477,7.8621266363985,7.83629566556732,7.81209260565715,7.78957573567211,7.76876191377346,7.74962344492735,7.73208909714663,7.71604928028416,7.70136453983721,7.68787591803527,7.67541557707292,7.66381634152642,7.65291932134151,7.64257931090942,7.63266807423648,7.62307586640321,7.61371162592017,7.60450225366973,7.59539132754973,7.58633753231512,7.57731304339348,7.56830211545939,7.55930021268847,7.55031420060471,7.54136442176504,7.53248990516144,7.52375844303839,7.51528349570206,7.50724890210076,7.49993797067878,7.49375238624763,7.48918887484465,7.48673554135587,7.48669442534099,7.48903065226859,7.49337397446606,7.49917217316099,7.50587001637557,7.51301357849306,7.52027353105283,7.52742536756293,7.53431842789193,7.54084817608294,7.54693512379434,7.55250938230761,7.55749871995562,7.56181794948581,7.56535743549082,7.56796798892865,7.56943789082612,7.56945428888278,7.56753397420184,7.5628984689744,7.55431714207059,7.5410338512816,7.53644911512185,7.56280413822439,7.5924206281474,7.61714995599142,7.63809957691277,7.65634129032497,7.67251272952196,7.68697874012677,7.69993881285696,7.71148410699748,7.72162829361399,7.73032858092338,7.73751415494564,7.7431577953074,7.7474871515265,7.75157214590663,7.75850413285443,7.77349189727092,7.79876152385388,7.8302765841198,7.86340580568786,7.89599720654299,7.92744585526235,7.9577206066014,7.98695698729603,8.01532025851164,8.04296444960141,8.07002296769089,8.09660902092174,8.12281863093118,8.148733898545,8.17442583987784,8.19995666243085,8.22538152294879,8.25074985039721,8.27610631660884,8.30149152505833,8.32694247540917,8.35249285101663,8.37817316889,8.40401082625143,8.43003007408971,8.45625194530884,8.48269416262677,8.50937104882823,8.53629345901169,8.56346875094474
8.14162879629366,8.10669203561974,8.07217125654417,8.03817618428468,8.00483029875319,7.97227056369456,7.94064604930757,7.91011495865369,7.88083954654821,7.85297855467538,7.82667717031939,7.80205518191958,7.77919483949786,7.7581306248521,7.73884328227038,7.7212597817325,7.70525950429972,7.69068539058675,7.67735773008518,7.66508805875352,7.65369118378309,7.64299427122702,7.63284280136732,7.62310378202804,7.61366687365063,7.60444410232094,7.59536872876281,7.58639369300415,7.57748992313863,7.56864471324348,7.55986035626971,7.55115327186671,7.5425539992075,7.53410861653917,7.52588234486586,7.51796614005353,7.51048663946973,7.5036182916505,7.4975930691288,7.49269777672527,7.48924470914096,7.48750682220411,7.48763171177349,7.48957789855788,7.49311657286469,7.49789852823779,7.50354271138779,7.50970266246939,7.51609637834967,7.52250824722851,7.52877715848742,7.53478073751362,7.54042035240578,7.54560809818793,7.55025525649337,7.55426089889536,7.55749860179055,7.55979798366517,7.56091485439754,7.56047634110812,7.55786622531783,7.55194423490422,7.54017568983292,7.514420837654,7.43631057721802,7.54041685629737,7.57882629317065,7.6059272895217,7.62776010655554,7.64636271097603,7.66264801103808,7.67707171544407,7.68985501934078,7.70107139301019,7.71067875642475,7.71852285576145,7.72432103141307,7.72763706038789,7.72790689437775,7.72488596293057,7.72151986225639,7.73202259375597,7.76609463057709,7.80748800627148,7.84689183084436,7.88324576692748,7.9170808694038,7.94899117426581,7.97943605855357,8.00875349188521,8.03719391078312,8.06494693145506,8.09215972066427,8.11894933661967,8.14541107096058,8.17162417038795,8.19765582147023,8.22356396080023,8.24939927202702,8.27520660662473,8.30102598731527,8.32689330386397,8.35284077962908,8.37889726710916,8.40508841765092,8.43143676179831,8.45796173074472,8.48467964483014,8.51160369123152,8.53874390943531,8.566107199478
8.13574428256528,8.10053367977285,8.06567962774269,8.03128653373808,7.99747525961765,7.964384372294,7.93217044915581,7.9010066578594,7.8710786148754,7.84257650858541,7.81568287855805,7.79055646244033,7.76731409082436,7.74601420115267,7.72664623609884,7.70912922075077,7.69332027506895,7.67903085773923,7.66604661494015,7.65414656535978,7.6431186415211,7.63277037922882,7.6229349859441,7.61347379613752,7.60427631303169,7.59525887868687,7.58636272599644,7.57755188131416,7.56881116518874,7.56014439804653,7.55157285789661,7.54313405466032,7.53488097217758,7.52688205708281,7.51922233182435,7.51200592995307,7.50535985729601,7.49943759801319,7.49441923568186,7.490502718933,7.4878808402807,7.48670342138389,7.48703461782486,7.48882453033003,7.49191149108566,7.49605481150697,7.50098120422531,7.50642528444839,7.51215384364633,7.51797407724134,7.52373103386609,7.52929970912464,7.53457534239005,7.53946356691791,7.54387072583096,7.54769379821259,7.5508086594446,7.55305443257199,7.55420990052791,7.55395428695519,7.55179730845713,7.54695287472762,7.53817751759098,7.52467816507294,7.51986055582154,7.54615085417592,7.57564552604384,7.6002171623867,7.62098858378189,7.63902471021991,7.65494655929485,7.66909250172762,7.68162062764739,7.69255532717276,7.70179768931701,7.70910456877566,7.71402482774956,7.71575189280581,7.71277130914435,7.7019146015223,7.67600275337165,7.66086332055244,7.73213371217664,7.78904008187987,7.83439290338617,7.8735971785105,7.90907767291408,7.94208664693687,7.97335310492538,8.00334023039319,8.03236227035331,8.06064361505526,8.08835125006591,8.11561378782591,8.14253322752208,8.16919253293647,8.19566068105322,8.22199611309193,8.24824913724781,8.27446362010119,8.30067818116216,8.32692703205912,8.35324055727217,8.37964570542042,8.40616624229355,8.43282290513885,8.45963348976261,8.48661289626693,8.51377315475248,8.54112344847401,8.56867014838179
8.12986476696983,8.09429850033631,8.05901459598683,8.02411034196927,7.98970253112822,7.95593074513627,7.92296011885221,7.89098249425293,7.86021430612133,7.83088912606246,7.80324299033484,7.77749202766972,7.75380472881778,7.73227468992287,7.712901814707,7.69558865052635,7.68015357102196,7.66635649595874,7.65392925097986,7.64260304390278,7.6321286368614,7.62228828485891,7.6129008213957,7.60382211860436,7.59494300326442,7.58618614869262,7.57750286449153,7.56887023178651,7.56028870843125,7.55178013277067,7.54338595750731,7.53516553165566,7.52719431322937,7.51956202439611,7.51237090218393,7.50573423409676,7.49977512541838,7.49462478370886,7.49041861992745,7.48728772725342,7.48534388446344,7.48465907358933,7.48524497505668,7.4870409530839,7.48991712718684,7.49369234080298,7.49815999406086,7.50311266061177,7.50835937747251,7.51373406495482,7.5190966849655,7.5243297598311,7.52933250474177,7.53401399538672,7.53828602128461,7.54205572434807,7.54521779058403,7.54764588295875,7.54918351981397,7.54963723140778,7.54878564827235,7.54646182935144,7.54293594702273,7.54028127370641,7.54434059103124,7.5589724307022,7.57886919875836,7.59885923460933,7.61734861042376,7.63413743695807,7.6493251565762,7.66301783819456,7.67525993292512,7.68601508522362,7.69514869093106,7.70239345121174,7.70727676788364,7.70896197352025,7.70586440823168,7.69455333564991,7.66605879245959,7.64331428155385,7.72411671897202,7.78261880234351,7.82855698544389,7.86814389377693,7.9039522206896,7.93727594249163,7.96885877648608,7.99916956894344,8.02852455691732,8.05714839023506,8.08520738806879,8.11282894227629,8.14011346680815,8.16714208244251,8.19398173300887,8.22068868515353,8.24731097113075,8.27389011693379,8.30046237307589,8.32705959094402,8.3537098421232,8.38043784953637,8.40726528091473,8.4342109430294,8.46129090686887,8.48851858803074,8.5159048020672,8.54345781078338,8.57118337218142
8.12405961191698,8.08806583962813,8.05226430831007,8.01674189863603,7.98160786285307,7.9469997047925,7.913089453278,7.88008904463204,7.84825239324911,7.81787044587363,7.78925485729915,7.76270730404722,7.73847621560894,7.71671025561636,7.69742402210979,7.68049019534204,7.66566205448155,7.65261716057395,7.64100609372078,7.63049259121899,7.62077901807911,7.61161792769205,7.60281380827607,7.59421944360686,7.58573021656307,7.57727834870136,7.56882802159175,7.56037164965091,7.55192718096009,7.5435360823568,7.53526154532292,7.52718640624711,7.51941032523211,7.51204594306242,7.50521403587492,7.49903802438381,7.49363837767469,7.48912727107461,7.48560329061038,7.48314538032025,7.48180526708161,7.48159874157437,7.48249803134298,7.48442870253844,7.48727371424534,7.49088451551285,7.49509617439158,7.49974233250072,7.50466667374025,7.50972952553815,7.5148099060332,7.51980420056741,7.52462278475033,7.52918566394965,7.53341788270232,7.53724526626318,7.54059113821322,7.54337527160887,7.54551814608477,7.54695835410181,7.54770295366656,7.54795703035512,7.54841155826657,7.550657309862,7.55697734256085,7.56841138011887,7.58342837772362,7.5997318199822,7.6158705892148,7.63120831334489,7.64550877833291,7.65868140640212,7.67066560997996,7.68137823959163,7.69068275225593,7.69836054474815,7.70407405852591,7.70731963617423,7.70741176173931,7.70383707396508,7.69915904487739,7.7091353456597,7.74543255242691,7.7888086251972,7.82953284447891,7.86692951081111,7.90171479160334,7.93455701899466,7.96594626401918,7.99623311265561,8.02567231729189,8.0544535690677,8.08272170537405,8.1105899529569,8.13814875154587,8.16547175763323,8.19262001384651,8.21964489609511,8.24659022591866,8.27349379886102,8.300388495354,8.32730308761255,8.35426282218122,8.38128983575227,8.40840344728731,8.43562035958298,8.46295479649798,8.49041859699464,8.51802128322342,8.54577011663656,8.57367015327222
8.11841209533,8.08193208760501,8.04553762805852,8.00930022575809,7.97331560002827,7.93771258947354,7.9026641066095,7.86839907787728,7.83521243598846,7.80346735738866,7.77358092892062,7.74598410317661,7.72105366486644,7.69902992402705,7.67995108997038,7.66363670221632,7.64972967227456,7.63777550471585,7.62730367344206,7.61788611397433,7.60916655236495,7.60086713616571,7.59278227795019,7.58476764502185,7.57672897116589,7.56861279763684,7.56039972108869,7.55209996156754,7.54375071748592,7.53541460318448,7.52717834395917,7.51915081015235,7.51145946883906,7.50424454209452,7.49765069870015,7.49181694598368,7.48686624211098,7.48289671409488,7.47997586278126,7.47813793886883,7.47738356554696,7.47768047306941,7.47896498546344,7.48114488699291,7.48410455219393,7.4877124866252,7.49183029273096,7.4963213872447,7.5010579270332,7.50592510812533,7.5108228004854,7.51566503023497,7.52037805237239,7.52489777711422,7.52916727687048,7.53313515281831,7.53675582994678,7.53999360278257,7.54283386932376,7.54530805278508,7.54754330369069,7.54984989779776,7.55283677179393,7.55744817548651,7.56466986054329,7.57486901329432,7.58745771745268,7.60136118527213,7.61563480443628,7.6296710004634,7.64312924276071,7.65581994280019,7.66762152643145,7.67843193465164,7.68814205250309,7.69662398141943,7.70373836294281,7.70938934753088,7.71372332589528,7.71773567243557,7.72461736606249,7.74011943200236,7.76677893461418,7.8000023217179,7.83476497972988,7.86889621344853,7.90185309958798,7.93365042926894,7.96444847144956,7.99442357670633,8.02373284195167,8.0525079297128,8.08085724754316,8.10886994189096,8.13661974084261,8.16416815612332,8.19156701555842,8.21886042272222,8.24608625786048,8.27327732021852,8.30046219217426,8.32766588783971,8.35491033476434,8.38221472681883,8.40959577853829,8.4370679054255,8.46464335034988,8.49233227276065,8.52014281462508,8.54808115457456,8.57615155954005
